date,AC_W,Curr_Short_Battery,Curr_Long_Battery,Projected_Power_Production,Season,Predicted_Power_Consumption,Select_Storage_Battery,Select_Supply_Battery,Light_Control
2022-06-03 0:00,0,6936.367037,248272.0361,12.301621,2,0,Stop Storage,Short,1
2022-06-03 1:00,0,6831.051089,248272.0361,12.932626,2,0,Stop Storage,Short,1
2022-06-03 2:00,0,6725.735141,248272.0361,13.144516,2,0,Stop Storage,Short,1
2022-06-03 3:00,0,6620.419193,248272.0361,12.630128,2,0,Stop Storage,Short,1
2022-06-03 4:00,0,6515.103245,248272.0361,13.138092,2,0,Stop Storage,Short,1
2022-06-03 5:00,29.55,6409.787297,248272.0361,44.747726,2,0,Short,Short,1
2022-06-03 6:00,50.19,6331.06635,248272.0361,61.19054,2,1,Short,Stop Supply,0
2022-06-03 7:00,49.15,6376.23735,248272.0361,150.76144,2,1,Short,Stop Supply,0
2022-06-03 8:00,80.02,6420.47235,248272.0361,359.28012,2,1,Short,Stop Supply,0
2022-06-03 9:00,160.68,6492.49035,248272.0361,366.08765,2,1,Short,Stop Supply,0
2022-06-03 10:00,211.62,6637.10235,248272.0361,489.7257,2,1,Short,Stop Supply,0
2022-06-03 11:00,244.2,6827.56035,248272.0361,563.694,2,1,Short,Stop Supply,0
2022-06-03 12:00,621.77,7047.34035,248272.0361,582.24677,2,1,Long,Stop Supply,0
2022-06-03 13:00,631.45,7047.34035,248681.1608,454.6726,2,1,Long,Stop Supply,0
2022-06-03 14:00,391.69,7047.34035,249096.6549,395.2717,2,1,Long,Stop Supply,0
2022-06-03 15:00,226.35,7047.34035,249354.3869,214.14948,2,1,Long,Stop Supply,0
2022-06-03 16:00,161.09,7047.34035,249503.3252,123.13044,2,1,Long,Stop Supply,0
2022-06-03 17:00,88.23,7047.34035,249609.3224,73.34102,2,1,Long,Stop Supply,0
2022-06-03 18:00,38,7047.34035,249667.3778,34.886528,2,1,Long,Stop Supply,0
2022-06-03 19:00,0,7047.34035,249692.3818,23.664053,2,1,Stop Storage,Stop Supply,0
2022-06-03 20:00,0,7047.34035,249692.3818,11.695035,2,0,Stop Storage,Short,1
2022-06-03 21:00,0,6942.024402,249692.3818,12.080897,2,0,Stop Storage,Short,1
2022-06-03 22:00,0,6836.708454,249692.3818,11.356169,2,0,Stop Storage,Short,1
2022-06-03 23:00,0,6731.392506,249692.3818,11.912219,2,0,Stop Storage,Short,1
2022-06-04 0:00,0,6626.076558,249692.3818,12.582872,2,0,Stop Storage,Short,1
2022-06-04 1:00,0,6520.76061,249692.3818,12.387713,2,0,Stop Storage,Short,1
2022-06-04 2:00,0,6415.444662,249692.3818,13.031799,2,0,Stop Storage,Short,1
2022-06-04 3:00,0,6310.128715,249692.3818,12.407973,2,0,Stop Storage,Short,1
2022-06-04 4:00,0,6204.812767,249692.3818,13.430042,2,0,Stop Storage,Short,1
2022-06-04 5:00,22.45,6099.496819,249692.3818,34.954075,2,0,Short,Short,1
2022-06-04 6:00,56.01,6014.385871,249692.3818,56.077953,2,1,Short,Stop Supply,0
2022-06-04 7:00,146.43,6064.794871,249692.3818,101.66215,2,1,Short,Stop Supply,0
2022-06-04 8:00,387.94,6196.581871,249692.3818,219.5843,2,1,Short,Stop Supply,0
2022-06-04 9:00,430.39,6545.727871,249692.3818,195.87831,2,1,Short,Stop Supply,0
2022-06-04 10:00,580.24,6933.078871,249692.3818,204.98502,2,1,Short,Stop Supply,0
2022-06-04 11:00,630.67,7455.294871,249692.3818,163.94594,2,1,Long,Stop Supply,0
2022-06-04 12:00,608,7455.294871,250107.3626,76.642006,2,1,Long,Stop Supply,0
2022-06-04 13:00,452.08,7455.294871,250507.4266,94.10063,2,1,Long,Stop Supply,0
2022-06-04 14:00,386,7455.294871,250804.8953,82.60312,2,1,Long,Stop Supply,0
2022-06-04 15:00,230.84,7455.294871,251058.8833,97.31237,2,1,Long,Stop Supply,0
2022-06-04 16:00,121.44,7455.294871,251210.776,65.87334,2,1,Long,Stop Supply,0
2022-06-04 17:00,70.14,7455.294871,251290.6835,28.209358,2,1,Long,Stop Supply,0
2022-06-04 18:00,36.63,7455.294871,251336.8356,20.487324,2,1,Long,Stop Supply,0
2022-06-04 19:00,13.69,7455.294871,251360.9382,10.850231,2,1,Long,Stop Supply,0
2022-06-04 20:00,0,7455.294871,251369.9462,11.379605,2,0,Stop Storage,Short,1
2022-06-04 21:00,0,7349.978923,251369.9462,12.065235,2,0,Stop Storage,Short,1
2022-06-04 22:00,0,7244.662975,251369.9462,11.3694105,2,0,Stop Storage,Short,1
2022-06-04 23:00,0,7139.347028,251369.9462,11.071647,2,0,Stop Storage,Short,1
2022-06-05 0:00,0,7034.03108,251369.9462,11.551651,2,0,Stop Storage,Short,1
2022-06-05 1:00,0,6928.715132,251369.9462,11.943557,2,0,Stop Storage,Short,1
2022-06-05 2:00,0,6823.399184,251369.9462,12.77421,2,0,Stop Storage,Short,1
2022-06-05 3:00,0,6718.083236,251369.9462,12.629945,2,0,Stop Storage,Short,1
2022-06-05 4:00,0,6612.767288,251369.9462,11.79273,2,0,Stop Storage,Short,1
2022-06-05 5:00,17.39,6507.451341,251369.9462,11.29805,2,0,Short,Short,1
2022-06-05 6:00,52,6417.786393,251369.9462,22.403086,2,1,Short,Stop Supply,0
2022-06-05 7:00,92.85,6464.586393,251369.9462,27.491003,2,1,Short,Stop Supply,0
2022-06-05 8:00,246.68,6548.151393,251369.9462,33.35664,2,1,Short,Stop Supply,0
2022-06-05 9:00,224.89,6770.163393,251369.9462,31.445791,2,1,Short,Stop Supply,0
2022-06-05 10:00,209.59,6972.564393,251369.9462,45.899242,2,1,Long,Stop Supply,0
2022-06-05 11:00,153.07,6972.564393,251507.8564,75.771095,2,1,Long,Stop Supply,0
2022-06-05 12:00,79.8,6972.564393,251608.5765,68.1708,2,1,Long,Stop Supply,0
2022-06-05 13:00,93.36,6972.564393,251661.0849,92.13705,2,1,Long,Stop Supply,0
2022-06-05 14:00,78.49,6972.564393,251722.5157,98.04083,2,1,Long,Stop Supply,0
2022-06-05 15:00,83.43,6972.564393,251774.1622,94.12102,2,1,Long,Stop Supply,0
2022-06-05 16:00,61.7,6972.564393,251829.0591,92.04317,2,1,Long,Stop Supply,0
2022-06-05 17:00,17.24,6972.564393,251869.6577,58.345657,2,1,Long,Stop Supply,0
2022-06-05 18:00,10.29,6972.564393,251881.0016,39.3963,2,1,Long,Stop Supply,0
2022-06-05 19:00,0,6972.564393,251887.7724,33.860935,2,1,Stop Storage,Stop Supply,0
2022-06-05 20:00,0,6972.564393,251887.7724,13.335199,2,0,Stop Storage,Short,1
2022-06-05 21:00,0,6867.248445,251887.7724,13.029241,2,0,Stop Storage,Short,1
2022-06-05 22:00,0,6761.932497,251887.7724,12.846764,2,0,Stop Storage,Short,1
2022-06-05 23:00,0,6656.616549,251887.7724,12.961805,2,0,Stop Storage,Short,1
2022-06-06 0:00,0,6551.300601,251887.7724,13.244876,2,0,Stop Storage,Short,1
2022-06-06 1:00,0,6445.984653,251887.7724,13.221839,2,0,Stop Storage,Short,1
2022-06-06 2:00,0,6340.668706,251887.7724,13.577738,2,0,Stop Storage,Short,1
2022-06-06 3:00,0,6235.352758,251887.7724,13.501592,2,0,Stop Storage,Short,1
2022-06-06 4:00,0,6130.03681,251887.7724,13.448059,2,0,Stop Storage,Short,1
2022-06-06 5:00,0,6024.720862,251887.7724,40.10836,2,0,Stop Storage,Short,1
2022-06-06 6:00,10.26,5919.404914,251887.7724,75.95357,2,1,Short,Stop Supply,0
2022-06-06 7:00,24,5928.638914,251887.7724,73.634445,2,1,Short,Stop Supply,0
2022-06-06 8:00,38.37,5950.238914,251887.7724,98.08934,2,1,Short,Stop Supply,0
2022-06-06 9:00,31.22,5984.771914,251887.7724,152.3174,2,1,Short,Stop Supply,0
2022-06-06 10:00,44.19,6012.869914,251887.7724,405.2412,2,1,Short,Stop Supply,0
2022-06-06 11:00,71.15,6052.640914,251887.7724,407.1731,2,1,Short,Stop Supply,0
2022-06-06 12:00,63.74,6116.675914,251887.7724,426.3212,2,1,Short,Stop Supply,0
2022-06-06 13:00,92.54,6174.041914,251887.7724,372.11758,2,1,Short,Stop Supply,0
2022-06-06 14:00,92.05,6257.327914,251887.7724,126.27264,2,1,Short,Stop Supply,0
2022-06-06 15:00,85.95,6340.172914,251887.7724,107.16173,2,1,Short,Stop Supply,0
2022-06-06 16:00,87.84,6417.527914,251887.7724,114.93601,2,1,Short,Stop Supply,0
2022-06-06 17:00,55.11,6496.583914,251887.7724,69.491714,2,1,Short,Stop Supply,0
2022-06-06 18:00,39.2,6546.182914,251887.7724,40.4215,2,1,Short,Stop Supply,0
2022-06-06 19:00,3.47,6581.462914,251887.7724,25.171892,2,1,Short,Stop Supply,0
2022-06-06 20:00,0,6584.585914,251887.7724,15.656527,2,0,Stop Storage,Short,1
2022-06-06 21:00,0,6479.269966,251887.7724,16.235815,2,0,Stop Storage,Short,1
2022-06-06 22:00,0,6373.954019,251887.7724,16.573538,2,0,Stop Storage,Short,1
2022-06-06 23:00,0,6268.638071,251887.7724,16.492632,2,0,Stop Storage,Short,1
2022-06-07 0:00,0,6163.322123,251887.7724,16.566925,2,0,Stop Storage,Short,1
2022-06-07 1:00,0,6058.006175,251887.7724,16.179733,2,0,Stop Storage,Short,1
2022-06-07 2:00,0,5952.690227,251887.7724,16.646736,2,0,Stop Storage,Short,1
2022-06-07 3:00,0,5847.374279,251887.7724,16.50676,2,0,Stop Storage,Short,1
2022-06-07 4:00,0,5742.058331,251887.7724,16.480402,2,0,Stop Storage,Short,1
2022-06-07 5:00,14.2,5636.742384,251887.7724,57.397003,2,0,Short,Short,1
2022-06-07 6:00,63.27,5544.206436,251887.7724,92.92665,2,1,Short,Stop Supply,0
2022-06-07 7:00,62.2,5601.149436,251887.7724,166.52808,2,1,Short,Stop Supply,0
2022-06-07 8:00,86.53,5657.129436,251887.7724,182.7203,2,1,Short,Stop Supply,0
2022-06-07 9:00,143.61,5735.006436,251887.7724,197.37404,2,1,Short,Stop Supply,0
2022-06-07 10:00,390.8,5864.255436,251887.7724,264.06158,2,1,Short,Stop Supply,0
2022-06-07 11:00,373.74,6215.975436,251887.7724,400.81808,2,1,Short,Stop Supply,0
2022-06-07 12:00,393.79,6552.341436,251887.7724,452.97946,2,1,Short,Stop Supply,0
2022-06-07 13:00,370.74,6906.752436,251887.7724,416.53577,2,1,Short,Stop Supply,0
2022-06-07 14:00,123.74,7240.418436,251887.7724,428.3362,2,1,Long,Stop Supply,0
2022-06-07 15:00,155.32,7240.418436,251969.1934,489.44418,2,1,Long,Stop Supply,0
2022-06-07 16:00,134.43,7240.418436,252071.3939,358.39914,2,1,Long,Stop Supply,0
2022-06-07 17:00,66.19,7240.418436,252159.8489,144.13034,2,1,Long,Stop Supply,0
2022-06-07 18:00,36.75,7240.418436,252203.4019,57.063637,2,1,Long,Stop Supply,0
2022-06-07 19:00,6.95,7240.418436,252227.5834,34.59972,2,1,Long,Stop Supply,0
2022-06-07 20:00,0,7240.418436,252232.1565,14.90122,2,0,Stop Storage,Short,1
2022-06-07 21:00,0,7135.102488,252232.1565,15.069741,2,0,Stop Storage,Short,1
2022-06-07 22:00,0,7029.78654,252232.1565,15.076966,2,0,Stop Storage,Short,1
2022-06-07 23:00,0,6924.470592,252232.1565,15.068831,2,0,Stop Storage,Short,1
2022-06-08 0:00,0,6819.154644,252232.1565,14.991661,2,0,Stop Storage,Short,1
2022-06-08 1:00,0,6713.838697,252232.1565,14.23296,2,0,Stop Storage,Short,1
2022-06-08 2:00,0,6608.522749,252232.1565,14.916419,2,0,Stop Storage,Short,1
2022-06-08 3:00,0,6503.206801,252232.1565,14.549785,2,0,Stop Storage,Short,1
2022-06-08 4:00,0,6397.890853,252232.1565,14.450462,2,0,Stop Storage,Short,1
2022-06-08 5:00,16.53,6292.574905,252232.1565,39.755085,2,0,Short,Short,1
2022-06-08 6:00,76.81,6202.135957,252232.1565,98.99529,2,1,Short,Stop Supply,0
2022-06-08 7:00,142.93,6271.264957,252232.1565,282.878,2,1,Short,Stop Supply,0
2022-06-08 8:00,168.21,6399.901957,252232.1565,423.95807,2,1,Short,Stop Supply,0
2022-06-08 9:00,190.26,6551.290957,252232.1565,243.23543,2,1,Short,Stop Supply,0
2022-06-08 10:00,259.23,6722.524957,252232.1565,468.85284,2,1,Short,Stop Supply,0
2022-06-08 11:00,372.06,6955.831957,252232.1565,410.5131,2,1,Long,Stop Supply,0
2022-06-08 12:00,441.23,6955.831957,252476.972,266.89734,2,1,Long,Stop Supply,0
2022-06-08 13:00,383.86,6955.831957,252767.3013,213.40506,2,1,Long,Stop Supply,0
2022-06-08 14:00,372.06,6955.831957,253019.8812,177.10199,2,1,Long,Stop Supply,0
2022-06-08 15:00,369.17,6955.831957,253264.6967,164.61536,2,1,Long,Stop Supply,0
2022-06-08 16:00,222.91,6955.831957,253507.6105,83.1943,2,1,Long,Stop Supply,0
2022-06-08 17:00,119.23,6955.831957,253654.2853,53.18772,2,1,Long,Stop Supply,0
2022-06-08 18:00,52.53,6955.831957,253732.7386,27.122028,2,1,Long,Stop Supply,0
2022-06-08 19:00,20.65,6955.831957,253767.3034,30.382607,2,1,Long,Stop Supply,0
2022-06-08 20:00,0,6955.831957,253780.8911,12.3803425,2,0,Stop Storage,Short,1
2022-06-08 21:00,0,6850.51601,253780.8911,11.868146,2,0,Stop Storage,Short,1
2022-06-08 22:00,0,6745.200062,253780.8911,12.9995985,2,0,Stop Storage,Short,1
2022-06-08 23:00,0,6639.884114,253780.8911,13.158082,2,0,Stop Storage,Short,1
2022-06-09 0:00,0,6534.568166,253780.8911,13.191414,2,0,Stop Storage,Short,1
2022-06-09 1:00,0,6429.252218,253780.8911,12.874661,2,0,Stop Storage,Short,1
2022-06-09 2:00,0,6323.93627,253780.8911,13.473958,2,0,Stop Storage,Short,1
2022-06-09 3:00,0,6218.620322,253780.8911,13.515318,2,0,Stop Storage,Short,1
2022-06-09 4:00,0,6113.304375,253780.8911,13.501001,2,0,Stop Storage,Short,1
2022-06-09 5:00,32.15,6007.988427,253780.8911,60.688698,2,0,Short,Short,1
2022-06-09 6:00,96.42,5931.607479,253780.8911,71.89773,2,1,Short,Stop Supply,0
2022-06-09 7:00,303.23,6018.385479,253780.8911,165.06299,2,1,Short,Stop Supply,0
2022-06-09 8:00,426.35,6291.292479,253780.8911,389.7394,2,1,Short,Stop Supply,0
2022-06-09 9:00,239.51,6675.007479,253780.8911,521.338,2,1,Short,Stop Supply,0
2022-06-09 10:00,505.62,6890.566479,253780.8911,595.0544,2,1,Short,Stop Supply,0
2022-06-09 11:00,377.79,7345.624479,253780.8911,624.44543,2,1,Long,Stop Supply,0
2022-06-09 12:00,287.69,7345.624479,254029.4769,586.7851,2,1,Long,Stop Supply,0
2022-06-09 13:00,225.74,7345.624479,254218.7769,606.26483,2,1,Long,Stop Supply,0
2022-06-09 14:00,169.57,7345.624479,254367.3138,581.006,2,1,Long,Stop Supply,0
2022-06-09 15:00,158.13,7345.624479,254478.8909,374.46677,2,1,Long,Stop Supply,0
2022-06-09 16:00,81.18,7345.624479,254582.9404,236.37051,2,1,Long,Stop Supply,0
2022-06-09 17:00,47.84,7345.624479,254636.3569,146.05574,2,1,Long,Stop Supply,0
2022-06-09 18:00,31.02,7345.624479,254667.8356,81.80461,2,1,Long,Stop Supply,0
2022-06-09 19:00,20.7,7345.624479,254688.2468,28.777676,2,1,Long,Stop Supply,0
2022-06-09 20:00,0,7345.624479,254701.8674,9.866469,2,0,Stop Storage,Short,1
2022-06-09 21:00,0,7240.308531,254701.8674,10.057773,2,0,Stop Storage,Short,1
2022-06-09 22:00,0,7134.992583,254701.8674,9.559528,2,0,Stop Storage,Short,1
2022-06-09 23:00,0,7029.676635,254701.8674,10.66614,2,0,Stop Storage,Short,1
2022-06-10 0:00,0,6924.360688,254701.8674,10.927713,2,0,Stop Storage,Short,1
2022-06-10 1:00,0,6819.04474,254701.8674,10.667734,2,0,Stop Storage,Short,1
2022-06-10 2:00,0,6713.728792,254701.8674,10.950605,2,0,Stop Storage,Short,1
2022-06-10 3:00,0,6608.412844,254701.8674,11.4550085,2,0,Stop Storage,Short,1
2022-06-10 4:00,0,6503.096896,254701.8674,11.512935,2,0,Stop Storage,Short,1
2022-06-10 5:00,25.89,6397.780948,254701.8674,33.83885,2,0,Short,Short,1
2022-06-10 6:00,133.6,6315.766001,254701.8674,55.984035,2,1,Short,Stop Supply,0
2022-06-10 7:00,298.38,6436.006001,254701.8674,156.90576,2,1,Short,Stop Supply,0
2022-06-10 8:00,450.56,6704.548001,254701.8674,170.96251,2,1,Short,Stop Supply,0
2022-06-10 9:00,570.3,7110.052001,254701.8674,153.24225,2,1,Long,Stop Supply,0
2022-06-10 10:00,642.55,7110.052001,255077.1248,96.42416,2,1,Long,Stop Supply,0
2022-06-10 11:00,676.93,7110.052001,255499.9227,71.8143,2,1,Long,Stop Supply,0
2022-06-10 12:00,583.74,7110.052001,255945.3426,109.07813,2,1,Long,Stop Supply,0
2022-06-10 13:00,604.9,7110.052001,256329.4435,449.0609,2,1,Long,Stop Supply,0
2022-06-10 14:00,509.04,7110.052001,256727.4677,380.98434,2,1,Long,Stop Supply,0
2022-06-10 15:00,327.77,7110.052001,257062.416,228.33327,2,1,Long,Stop Supply,0
2022-06-10 16:00,218.2,7110.052001,257278.0887,163.77359,2,1,Long,Stop Supply,0
2022-06-10 17:00,126.24,7110.052001,257421.6643,95.93263,2,1,Long,Stop Supply,0
2022-06-10 18:00,67.26,7110.052001,257504.7302,44.977413,2,1,Long,Stop Supply,0
2022-06-10 19:00,24.3,7110.052001,257548.9873,25.876154,2,1,Long,Stop Supply,0
2022-06-10 20:00,0,7110.052001,257564.9767,10.581559,2,0,Stop Storage,Short,1
2022-06-10 21:00,0,7004.736053,257564.9767,10.654338,2,0,Stop Storage,Short,1
2022-06-10 22:00,0,6899.420105,257564.9767,11.195428,2,0,Stop Storage,Short,1
2022-06-10 23:00,0,6794.104157,257564.9767,11.365381,2,0,Stop Storage,Short,1
2022-06-11 0:00,0,6688.788209,257564.9767,11.267035,2,0,Stop Storage,Short,1
2022-06-11 1:00,0,6583.472261,257564.9767,11.558885,2,0,Stop Storage,Short,1
2022-06-11 2:00,0,6478.156313,257564.9767,12.528459,2,0,Stop Storage,Short,1
2022-06-11 3:00,0,6372.840366,257564.9767,12.891011,2,0,Stop Storage,Short,1
2022-06-11 4:00,0,6267.524418,257564.9767,12.886735,2,0,Stop Storage,Short,1
2022-06-11 5:00,17.91,6162.20847,257564.9767,37.91689,2,0,Short,Short,1
2022-06-11 6:00,55.38,6073.011522,257564.9767,75.69493,2,1,Short,Stop Supply,0
2022-06-11 7:00,142.52,6122.853522,257564.9767,157.0756,2,1,Short,Stop Supply,0
2022-06-11 8:00,176.82,6251.121522,257564.9767,267.6433,2,1,Short,Stop Supply,0
2022-06-11 9:00,167.78,6410.259522,257564.9767,431.50845,2,1,Short,Stop Supply,0
2022-06-11 10:00,97.86,6561.261522,257564.9767,557.8156,2,1,Short,Stop Supply,0
2022-06-11 11:00,70.09,6649.335522,257564.9767,633.5255,2,1,Short,Stop Supply,0
2022-06-11 12:00,111.13,6712.416522,257564.9767,643.2,2,1,Short,Stop Supply,0
2022-06-11 13:00,425.41,6812.433522,257564.9767,603.1868,2,1,Short,Stop Supply,0
2022-06-11 14:00,338.13,7195.302522,257564.9767,412.1985,2,1,Long,Stop Supply,0
2022-06-11 15:00,205.91,7195.302522,257787.4662,147.66013,2,1,Long,Stop Supply,0
2022-06-11 16:00,161.38,7195.302522,257922.955,75.53194,2,1,Long,Stop Supply,0
2022-06-11 17:00,86.48,7195.302522,258029.1431,50.21969,2,1,Long,Stop Supply,0
2022-06-11 18:00,49.75,7195.302522,258086.0469,32.897003,2,1,Long,Stop Supply,0
2022-06-11 19:00,6.82,7195.302522,258118.7824,21.37416,2,1,Long,Stop Supply,0
2022-06-11 20:00,0,7195.302522,258123.27,12.690583,2,0,Stop Storage,Short,1
2022-06-11 21:00,0,7089.986574,258123.27,12.38361,2,0,Stop Storage,Short,1
2022-06-11 22:00,0,6984.670626,258123.27,12.800001,2,0,Stop Storage,Short,1
2022-06-11 23:00,0,6879.354679,258123.27,12.787742,2,0,Stop Storage,Short,1
2022-06-12 0:00,0,6774.038731,258123.27,12.30457,2,0,Stop Storage,Short,1
2022-06-12 1:00,0,6668.722783,258123.27,12.589285,2,0,Stop Storage,Short,1
2022-06-12 2:00,0,6563.406835,258123.27,11.910116,2,0,Stop Storage,Short,1
2022-06-12 3:00,0,6458.090887,258123.27,12.55051,2,0,Stop Storage,Short,1
2022-06-12 4:00,0,6352.774939,258123.27,12.246496,2,0,Stop Storage,Short,1
2022-06-12 5:00,10.86,6247.458991,258123.27,47.8359,2,0,Short,Short,1
2022-06-12 6:00,68.06,6151.917044,258123.27,82.27193,2,1,Short,Stop Supply,0
2022-06-12 7:00,157.43,6213.171044,258123.27,129.26753,2,1,Short,Stop Supply,0
2022-06-12 8:00,254.07,6354.858044,258123.27,154.49925,2,1,Short,Stop Supply,0
2022-06-12 9:00,409.34,6583.521044,258123.27,204.80325,2,1,Short,Stop Supply,0
2022-06-12 10:00,549.83,6951.927044,258123.27,11.920204,2,1,Long,Stop Supply,0
2022-06-12 11:00,707.5,6951.927044,258485.0581,685.63434,2,1,Long,Stop Supply,0
2022-06-12 12:00,698.83,6951.927044,258950.5931,12.595593,2,1,Long,Stop Supply,0
2022-06-12 13:00,566.19,6951.927044,259410.4232,12.94307,2,1,Long,Stop Supply,0
2022-06-12 14:00,375.37,6951.927044,259782.9763,13.173651,2,1,Long,Stop Supply,0
2022-06-12 15:00,150.39,6951.927044,260029.9697,495.0137,2,1,Long,Stop Supply,0
2022-06-12 16:00,72.86,6951.927044,260128.9263,12.931263,2,1,Long,Stop Supply,0
2022-06-12 17:00,50.87,6951.927044,260176.8682,12.673047,2,1,Long,Stop Supply,0
2022-06-12 18:00,39.46,6951.927044,260210.3407,37.376873,2,1,Long,Stop Supply,0
2022-06-12 19:00,6.95,6951.927044,260236.3054,12.063808,2,1,Long,Stop Supply,0
2022-06-12 20:00,0,6951.927044,260240.8785,12.138814,2,0,Stop Storage,Short,1
2022-06-12 21:00,0,6846.611096,260240.8785,12.388744,2,0,Stop Storage,Short,1
2022-06-12 22:00,0,6741.295148,260240.8785,11.467798,2,0,Stop Storage,Short,1
2022-06-12 23:00,0,6635.9792,260240.8785,11.862469,2,0,Stop Storage,Short,1
2022-06-13 0:00,0,6530.663252,260240.8785,11.949881,2,0,Stop Storage,Short,1
2022-06-13 1:00,0,6425.347304,260240.8785,12.421698,2,0,Stop Storage,Short,1
2022-06-13 2:00,0,6320.031357,260240.8785,12.477874,2,0,Stop Storage,Short,1
2022-06-13 3:00,0,6214.715409,260240.8785,12.351967,2,0,Stop Storage,Short,1
2022-06-13 4:00,0,6109.399461,260240.8785,13.217803,2,0,Stop Storage,Short,1
2022-06-13 5:00,23.57,6004.083513,260240.8785,12.744388,2,0,Short,Short,1
2022-06-13 6:00,77.54,5919.980565,260240.8785,12.531492,2,1,Short,Stop Supply,0
2022-06-13 7:00,124.66,5989.766565,260240.8785,12.462701,2,1,Short,Stop Supply,0
2022-06-13 8:00,154.99,6101.960565,260240.8785,11.916404,2,1,Short,Stop Supply,0
2022-06-13 9:00,164.67,6241.451565,260240.8785,11.828887,2,1,Short,Stop Supply,0
2022-06-13 10:00,0,6389.654565,260240.8785,124.43544,2,1,Stop Storage,Stop Supply,0
2022-06-13 11:00,48.29,6389.654565,260240.8785,237.40132,2,1,Short,Stop Supply,0
2022-06-13 12:00,0,6433.115565,260240.8785,13.680518,2,1,Stop Storage,Stop Supply,0
2022-06-13 13:00,0,6433.115565,260240.8785,208.33025,2,1,Stop Storage,Stop Supply,0
2022-06-13 14:00,0,6433.115565,260240.8785,109.06257,2,1,Stop Storage,Stop Supply,0
2022-06-13 15:00,31.98,6433.115565,260240.8785,74.04863,2,1,Short,Stop Supply,0
2022-06-13 16:00,0,6461.897565,260240.8785,90.17047,2,1,Stop Storage,Stop Supply,0
2022-06-13 17:00,0,6461.897565,260240.8785,67.67454,2,1,Stop Storage,Stop Supply,0
2022-06-13 18:00,3.59,6461.897565,260240.8785,40.222935,2,1,Short,Stop Supply,0
2022-06-13 19:00,0,6465.128565,260240.8785,20.22888,2,1,Stop Storage,Stop Supply,0
2022-06-13 20:00,0,6465.128565,260240.8785,14.416808,2,0,Stop Storage,Short,1
2022-06-13 21:00,0,6359.812617,260240.8785,12.0254545,2,0,Stop Storage,Short,1
2022-06-13 22:00,0,6254.49667,260240.8785,12.854826,2,0,Stop Storage,Short,1
2022-06-13 23:00,0,6149.180722,260240.8785,12.4371395,2,0,Stop Storage,Short,1
2022-06-14 0:00,0,6043.864774,260240.8785,12.491735,2,0,Stop Storage,Short,1
2022-06-14 1:00,0,5938.548826,260240.8785,13.147718,2,0,Stop Storage,Short,1
2022-06-14 2:00,0,5833.232878,260240.8785,12.723875,2,0,Stop Storage,Short,1
2022-06-14 3:00,0,5727.91693,260240.8785,14.550217,2,0,Stop Storage,Short,1
2022-06-14 4:00,0,5622.600982,260240.8785,13.821981,2,0,Stop Storage,Short,1
2022-06-14 5:00,0,5517.285035,260240.8785,24.982508,2,0,Stop Storage,Short,1
2022-06-14 6:00,0,5411.969087,260240.8785,89.70981,2,1,Stop Storage,Stop Supply,0
2022-06-14 7:00,0,5411.969087,260240.8785,138.30217,2,1,Stop Storage,Stop Supply,0
2022-06-14 8:00,0,5411.969087,260240.8785,188.82692,2,1,Stop Storage,Stop Supply,0
2022-06-14 9:00,0,5411.969087,260240.8785,319.0689,2,1,Stop Storage,Stop Supply,0
2022-06-14 10:00,13.63,5411.969087,260240.8785,480.1692,2,1,Short,Stop Supply,0
2022-06-14 11:00,18.24,5424.236087,260240.8785,268.6054,2,1,Short,Stop Supply,0
2022-06-14 12:00,0,5440.652087,260240.8785,155.53587,2,1,Stop Storage,Stop Supply,0
2022-06-14 13:00,212.03,5440.652087,260240.8785,239.8664,2,1,Short,Stop Supply,0
2022-06-14 14:00,107.8,5631.479087,260240.8785,178.83652,2,1,Short,Stop Supply,0
2022-06-14 15:00,69.69,5728.499087,260240.8785,134.36815,2,1,Short,Stop Supply,0
2022-06-14 16:00,83.65,5791.220087,260240.8785,118.61802,2,1,Short,Stop Supply,0
2022-06-14 17:00,63.61,5866.505087,260240.8785,60.62095,2,1,Short,Stop Supply,0
2022-06-14 18:00,33.04,5923.754087,260240.8785,39.586746,2,1,Short,Stop Supply,0
2022-06-14 19:00,3.46,5953.490087,260240.8785,23.170296,2,1,Short,Stop Supply,0
2022-06-14 20:00,0,5956.604087,260240.8785,14.513301,2,0,Stop Storage,Short,1
2022-06-14 21:00,0,5851.288139,260240.8785,13.395868,2,0,Stop Storage,Short,1
2022-06-14 22:00,0,5745.972191,260240.8785,13.061101,2,0,Stop Storage,Short,1
2022-06-14 23:00,0,5640.656243,260240.8785,13.3369055,2,0,Stop Storage,Short,1
2022-06-15 0:00,0,5535.340295,260240.8785,13.258349,2,0,Stop Storage,Short,1
2022-06-15 1:00,0,5430.024348,260240.8785,13.405412,2,0,Stop Storage,Short,1
2022-06-15 2:00,0,5324.7084,260240.8785,13.24754,2,0,Stop Storage,Short,1
2022-06-15 3:00,0,5219.392452,260240.8785,12.814133,2,0,Stop Storage,Short,1
2022-06-15 4:00,0,5114.076504,260240.8785,12.688954,2,0,Stop Storage,Short,1
2022-06-15 5:00,13.69,5008.760556,260240.8785,30.548138,2,0,Short,Short,1
2022-06-15 6:00,69.93,4915.765608,260240.8785,63.228035,2,1,Short,Stop Supply,0
