date,AC_W,SOL_RAD_SLOPE,TEMP,WS,HM
2022-09-18 6:00,13.72,0,22.8,1.1,99
2022-09-18 7:00,41.79,0,23,3,99
2022-09-18 8:00,46.24,49.77,23.1,1.4,99
2022-09-18 9:00,55.13,70.07,23.2,2.2,99
2022-09-18 10:00,135.76,179.89,23.4,2.2,99
2022-09-18 11:00,215.18,280.55,24.7,3.3,99
2022-09-18 12:00,248.18,314.24,23.8,4,96
2022-09-18 13:00,193.07,257.4,24.3,3.8,87
2022-09-18 14:00,80.97,109.78,24.3,4.1,81
2022-09-18 15:00,57.22,68.69,24.1,2.3,84
2022-09-18 16:00,52.82,62.82,24,2.5,85
2022-09-18 17:00,20.68,26.91,23.9,2.4,89
2022-09-18 18:00,6.8,13.34,23.5,2.5,91
2022-09-18 19:00,0,0,23.1,3.2,92
2022-09-18 20:00,0,0,23.2,2,86
2022-09-18 21:00,0,0,23,3.5,84
2022-09-18 22:00,0,0,21.7,2.9,99
2022-09-18 23:00,0,0,21.8,4.3,99
2022-09-19 0:00,0,0,22.4,4.1,99
2022-09-19 1:00,0,0,22.5,4.1,99
2022-09-19 2:00,0,0,23.2,6,99
2022-09-19 3:00,0,0,23.2,6.6,99
2022-09-19 4:00,0,0,23.2,5.4,99
2022-09-19 5:00,0,0,23.3,6.8,99
2022-09-19 6:00,0,0,23.3,7,99
2022-09-19 7:00,31.08,13.27,23.3,7.1,99
2022-09-19 8:00,27.58,23.02,21.4,12.9,97
2022-09-19 9:00,20.72,25.01,21,11,89
2022-09-19 10:00,21.73,27.86,20.8,9.7,84
2022-09-19 11:00,40.07,35.92,18.7,6.6,98
2022-09-19 12:00,51.81,53.89,18.3,6.3,99
2022-09-19 13:00,63.57,79.7,17.8,6.9,99
2022-09-19 14:00,77.76,97.31,16.4,8.3,99
2022-09-19 15:00,185.54,267.75,17.7,3.4,98
2022-09-19 16:00,93.79,127.64,20.2,3.8,75
2022-09-19 17:00,45.78,53.14,19.7,5.1,72
2022-09-19 18:00,6.8,14,19.5,3.4,68
2022-09-19 19:00,0,0,19.7,5.4,69
2022-09-19 20:00,0,0,19.5,5.2,67
2022-09-19 21:00,0,0,19.8,5.8,67
2022-09-19 22:00,0,0,19.8,7.6,67
2022-09-19 23:00,0,0,19.7,6.3,62
2022-09-20 0:00,0,0,19.9,7.1,59
2022-09-20 1:00,0,0,19.8,7.5,58
2022-09-20 2:00,0,0,19.7,6.5,58
2022-09-20 3:00,0,0,19.4,5,58
2022-09-20 4:00,0,0,19.3,5.1,56
2022-09-20 5:00,0,0,19.2,4.7,58
2022-09-20 6:00,35.34,40.79,19.2,4.4,57
2022-09-20 7:00,138.85,151.74,19.5,4.9,52
2022-09-20 8:00,297.35,279.67,20.3,4,52
2022-09-20 9:00,300.16,300.27,19.7,5.2,61
2022-09-20 10:00,71.31,93.34,17.5,6.4,67
2022-09-20 11:00,94.07,128.66,17.6,3.1,67
2022-09-20 12:00,85.01,112.91,17.1,2.5,68
2022-09-20 13:00,157.62,212.92,16.7,0.8,69
2022-09-20 14:00,129.63,170.44,16.9,0.9,73
2022-09-20 15:00,77.43,100.77,16.2,0.8,78
2022-09-20 16:00,77.43,102.48,17,0.4,65
2022-09-20 17:00,46.62,42.69,16.7,0.2,66
2022-09-20 18:00,10.36,13.12,16.2,1.4,72
2022-09-20 19:00,0,0,15.3,0.9,81
2022-09-20 20:00,0,0,14,1.4,89
2022-09-20 21:00,0,0,13.6,1.6,89
2022-09-20 22:00,0,0,13.3,1.7,93
2022-09-20 23:00,0,0,13.6,2.2,91
2022-09-21 0:00,0,0,13.3,1.5,92
2022-09-21 1:00,0,0,12.5,1.9,96
2022-09-21 2:00,0,0,12,1.4,99
2022-09-21 3:00,0,0,12.1,1.7,99
2022-09-21 4:00,0,0,11.8,1.8,99
2022-09-21 5:00,0,0,11.8,1.9,99
2022-09-21 6:00,41.75,49.97,11.9,1.4,99
2022-09-21 7:00,203,187.98,12.8,1.5,99
2022-09-21 8:00,411.87,360.72,16.3,0.7,84
2022-09-21 9:00,598.32,555.37,18.9,1.5,65
2022-09-21 10:00,674.01,665.91,20.1,2.1,54
2022-09-21 11:00,705.01,732.81,20.1,3.2,54
2022-09-21 12:00,685.35,749.88,20.2,3.2,54
2022-09-21 13:00,617.1,709.63,20.2,3.8,53
2022-09-21 14:00,502.25,620.27,20.3,4.5,50
2022-09-21 15:00,328.37,480.89,20,4,47
2022-09-21 16:00,132.43,201.65,19.9,4.3,50
2022-09-21 17:00,41.75,0,19.2,3.7,50
2022-09-21 18:00,6.84,0,18,3.6,58
2022-09-21 19:00,0,0,16.9,2.2,65
2022-09-21 20:00,0,0,14.2,1.3,83
2022-09-21 21:00,0,0,13.4,2.2,90
2022-09-21 22:00,0,0,14.1,2,81
2022-09-21 23:00,0,0,14.1,3.6,79
2022-09-22 0:00,0,0,13.9,3.5,76
2022-09-22 1:00,0,0,13.5,3.3,72
2022-09-22 2:00,0,0,13.8,3.3,67
2022-09-22 3:00,0,0,13.9,2.6,65
2022-09-22 4:00,0,0,13.8,2.5,65
2022-09-22 5:00,0,0,12.1,1.6,74
2022-09-22 6:00,37.05,0,12.1,1.3,76
2022-09-22 7:00,129.45,0,13,1.6,77
2022-09-22 8:00,374.45,320.58,16.2,1.6,72
2022-09-22 9:00,467.9,436.37,19.3,1.8,62
2022-09-22 10:00,501.99,590.44,21.3,1.7,55
2022-09-22 11:00,628.74,692.09,21.3,1.4,62
2022-09-22 12:00,579.64,670.29,22.2,2.6,60
2022-09-22 13:00,598.37,687.72,21.7,3,59
2022-09-22 14:00,404.32,518.8,22.6,3,58
2022-09-22 15:00,203.24,280.26,21.1,3.2,63
2022-09-22 16:00,103.93,144.23,21,2.8,65
2022-09-22 17:00,54.6,69.64,20.7,3.3,66
2022-09-22 18:00,6.8,23.19,20,2.4,71
2022-09-22 19:00,0,0,19.7,1.4,74
2022-09-22 20:00,0,0,18.1,1.5,83
2022-09-22 21:00,0,0,17,1.2,92
2022-09-22 22:00,0,0,17,0.7,92
2022-09-22 23:00,0,0,17.7,1.3,84
2022-09-23 0:00,0,0,16.8,0.8,90
2022-09-23 1:00,0,0,16.1,2,95
2022-09-23 2:00,0,0,16,1.7,95
2022-09-23 3:00,0,0,15.6,1.4,96
2022-09-23 4:00,0,0,15.4,1.7,94
2022-09-23 5:00,0,0,14.9,1.5,96
2022-09-23 6:00,36.29,36.31,15,1.8,92
2022-09-23 7:00,206.98,185.28,15.2,2,93
2022-09-23 8:00,424.38,372.2,18.8,1.5,77
2022-09-23 9:00,500.73,517.56,21.4,1.6,62
2022-09-23 10:00,629.93,639.3,22.1,0.9,68
2022-09-23 11:00,630.47,681.26,22.6,1.3,71
2022-09-23 12:00,542,683.02,22.9,1.2,69
2022-09-23 13:00,542.04,658.22,23.5,2.1,66
2022-09-23 14:00,342.77,489.09,25.7,4.6,41
2022-09-23 15:00,265.23,411.29,23.9,3.8,49
2022-09-23 16:00,155.47,354.3,24.7,4.7,41
2022-09-23 17:00,64.59,137.23,23.3,4,40
2022-09-23 18:00,13.77,17.5,21.1,2.7,45
2022-09-23 19:00,0,0,20.4,3.2,41
2022-09-23 20:00,0,0,19.4,3.8,41
2022-09-23 21:00,0,0,18.8,0.8,42
2022-09-23 22:00,0,0,17.6,3.1,48
2022-09-23 23:00,0,0,17.3,3.6,50
2022-09-24 0:00,0,0,16.6,2.6,53
2022-09-24 1:00,0,0,16.5,2.1,55
2022-09-24 2:00,0,0,15.9,1.9,53
2022-09-24 3:00,0,0,16.3,1.6,49
2022-09-24 4:00,0,0,15.7,1.1,51
2022-09-24 5:00,0,0,15.1,0.9,55
2022-09-24 6:00,47.06,53.11,15.3,2.6,52
2022-09-24 7:00,231.41,209.6,15.6,2.5,52
2022-09-24 8:00,451.82,388.39,17.7,1.8,49
2022-09-24 9:00,576.82,548.37,20.5,1.1,47
2022-09-24 10:00,652.74,667.33,21.8,2.1,33
2022-09-24 11:00,682.91,736.24,22.6,1.8,30
2022-09-24 12:00,662.91,746.85,22.8,1.7,41
2022-09-24 13:00,586.73,701.82,22.7,2.2,42
2022-09-24 14:00,473.85,606.3,22.4,1.9,44
2022-09-24 15:00,309.81,466.16,22.4,2.1,41
2022-09-24 16:00,124.99,293.86,21.5,2.4,43
2022-09-24 17:00,43,115.14,20.8,2.4,46
2022-09-24 18:00,3.47,0,19.1,1.7,50
2022-09-24 19:00,0,0,16.6,2.1,62
2022-09-24 20:00,0,0,15.5,1.5,72
2022-09-24 21:00,0,0,14.6,1.6,76
2022-09-24 22:00,0,0,14.7,1.6,75
2022-09-24 23:00,0,0,15.1,2.5,73
2022-09-25 0:00,0,0,14.4,2.1,79
2022-09-25 1:00,0,0,15.1,2.1,75
2022-09-25 2:00,0,0,14.9,1.9,76
2022-09-25 3:00,0,0,14.5,1.9,77
2022-09-25 4:00,0,0,14.8,2,74
2022-09-25 5:00,0,0,13.9,2,79
2022-09-25 6:00,23.12,38.65,13.6,2.2,81
2022-09-25 7:00,55.6,65.33,13.7,1.5,84
2022-09-25 8:00,136.64,163.73,15.6,1.4,73
2022-09-25 9:00,187.47,233.04,17.5,1.2,67
2022-09-25 10:00,354.14,399.99,20,1.3,63
2022-09-25 11:00,317.64,397.84,21,1.2,57
2022-09-25 12:00,298.18,379.53,21.5,0.4,62
2022-09-25 13:00,302.99,382.89,21.3,3.2,63
2022-09-25 14:00,294.21,369.58,21.3,3.4,61
2022-09-25 15:00,176.44,235.74,21.4,3.8,62
2022-09-25 16:00,109.11,160.56,21,3.4,66
2022-09-25 17:00,48.89,61.65,20.7,2.8,69
2022-09-25 18:00,3.43,14.44,20.5,0.3,68
2022-09-25 19:00,0,0,18.8,0.3,79
2022-09-25 20:00,0,0,17.6,1.3,85
2022-09-25 21:00,0,0,16.9,1.1,90
2022-09-25 22:00,0,0,16.1,1.3,92
2022-09-25 23:00,0,0,15.5,1.7,90
2022-09-26 0:00,0,0,15.7,1.8,87
2022-09-26 1:00,0,0,15.2,2.3,88
2022-09-26 2:00,0,0,15,1.6,84
2022-09-26 3:00,0,0,15.5,1.9,77
2022-09-26 4:00,0,0,14.4,2.2,85
2022-09-26 5:00,0,0,15.5,2,73
2022-09-26 6:00,3.5,0,14.9,2.1,76
2022-09-26 7:00,7.62,119.88,15,2,75
2022-09-26 8:00,26.27,188.56,16.8,1.7,68
2022-09-26 9:00,0,0,18.8,1.5,65
2022-09-26 10:00,0,0,22.2,1.4,57
2022-09-26 11:00,0,0,24.3,1.5,45
2022-09-26 12:00,0,0,23,1.3,64
2022-09-26 13:00,0,0,22.8,0.9,60
2022-09-26 14:00,0,0,22.5,1,61
2022-09-26 15:00,0,0,22.5,0.9,66
2022-09-26 16:00,0,0,22.7,1.4,69
2022-09-26 17:00,0,0,21.5,1.3,72
2022-09-26 18:00,0,0,20.6,1.2,77
2022-09-26 19:00,0,0,19.4,0.6,82
2022-09-26 20:00,0,0,18.8,0,83
2022-09-26 21:00,0,0,16.9,1.6,94
2022-09-26 22:00,0,0,16.5,1.6,94
2022-09-26 23:00,0,0,15.9,1.8,96
2022-09-27 0:00,0,0,15.9,1.8,92
2022-09-27 1:00,0,0,15.2,1.2,96
2022-09-27 2:00,0,0,15,1.5,96
2022-09-27 3:00,0,0,15.1,1.6,92
2022-09-27 4:00,0,0,14.6,1.3,95
2022-09-27 5:00,0,0,14.3,1.6,98
2022-09-27 6:00,0,0,14.1,1.8,99
2022-09-27 7:00,26.24,182.22,15.2,1.5,97
2022-09-27 8:00,0,0,18.8,0.5,82
2022-09-27 9:00,0,0,19.2,1,75
2022-09-27 10:00,0,0,20.6,1.2,70
2022-09-27 11:00,0,0,21.1,1.1,72
2022-09-27 12:00,0,0,22.1,1.5,69
2022-09-27 13:00,0,0,21.6,1.9,67
2022-09-27 14:00,38.85,650.13,22.2,1.9,70
2022-09-27 15:00,0,0,21.7,2.1,70
2022-09-27 16:00,0,0,21.1,1.6,65
2022-09-27 17:00,0,0,21.1,1.2,65
2022-09-27 18:00,0,0,19.6,0.5,73
2022-09-27 19:00,0,0,18.2,0.7,80
2022-09-27 20:00,0,0,17.4,1.8,88
2022-09-27 21:00,0,0,16.4,1.2,91
2022-09-27 22:00,0,0,15.5,1.3,95
2022-09-27 23:00,0,0,15.4,2.1,96
2022-09-28 0:00,0,0,15,1.6,96
2022-09-28 1:00,0,0,14.7,1.9,96
2022-09-28 2:00,0,0,14.3,1.8,92
2022-09-28 3:00,0,0,13.5,2,92
2022-09-28 4:00,0,0,13.6,1.9,86
2022-09-28 5:00,0,0,13.8,1.8,76
2022-09-28 6:00,9.89,64.53,13.4,2.7,75
2022-09-28 7:00,61.05,164.32,13.6,2.1,77
2022-09-28 8:00,17.5,205.63,15.7,1.1,70
2022-09-28 9:00,43.4,282.85,17.8,1,61
2022-09-28 10:00,0,0,20.8,0.4,48
2022-09-28 11:00,0,0,23.2,1.7,57
2022-09-28 12:00,0,0,21.9,1.6,73
2022-09-28 13:00,0,0,22.1,1.8,75
2022-09-28 14:00,0,0,21.9,3.2,79
2022-09-28 15:00,0,0,23,2.8,75
2022-09-28 16:00,0,0,22.6,2.1,78
2022-09-28 17:00,9.63,82.69,21.9,2.4,80
2022-09-28 18:00,0,0,20.7,0.2,89
2022-09-28 19:00,0,0,20.3,0.4,92
2022-09-28 20:00,0,0,18.9,1.7,97
2022-09-28 21:00,0,0,17.1,1.5,97
2022-09-28 22:00,0,0,17.3,2,82
2022-09-28 23:00,0,0,16.8,2.2,80
2022-09-29 0:00,0,0,16.9,2.5,73
2022-09-29 1:00,0,0,16.5,3,77
2022-09-29 2:00,0,0,16.8,2.9,70
2022-09-29 3:00,0,0,16.1,2.9,72
2022-09-29 4:00,0,0,15.3,2.9,74
2022-09-29 5:00,0,0,14.4,2.4,76
2022-09-29 6:00,0,0,14.1,2.3,73
2022-09-29 7:00,0,0,14.9,2,73
2022-09-29 8:00,39.72,435.31,18,1.3,67
2022-09-29 9:00,41.56,374.94,19.9,1,61
2022-09-29 10:00,52.74,641.38,24,0.4,43
2022-09-29 11:00,54.89,713.56,24.1,1.9,56
2022-09-29 12:00,50.81,692.56,24.4,1.2,48
2022-09-29 13:00,0,0,24.1,1.4,49
2022-09-29 14:00,0,0,23.6,1.4,63
2022-09-29 15:00,0,0,23.7,1.1,66
2022-09-29 16:00,0,0,23.2,1.2,68
2022-09-29 17:00,0,0,22.5,1,70
2022-09-29 18:00,0,0,21.1,0.6,76
2022-09-29 19:00,0,0,20,0.2,81
2022-09-29 20:00,0,0,19.6,1.8,82
2022-09-29 21:00,0,0,17.8,2.1,91
2022-09-29 22:00,0,0,17.2,1.3,92
2022-09-29 23:00,0,0,17.1,2,88
2022-09-30 0:00,0,0,17.1,2.4,87
2022-09-30 1:00,0,0,16.6,2.2,87
2022-09-30 2:00,0,0,16.7,2.5,81
2022-09-30 3:00,0,0,15.8,2.1,82
2022-09-30 4:00,0,0,15.3,2,82
2022-09-30 5:00,0,0,15.1,2.4,78
2022-09-30 6:00,0,0,14.4,2.1,80
2022-09-30 7:00,0,0,15,1.9,76
2022-09-30 8:00,0,0,17.7,1.5,70
2022-09-30 9:00,0,0,21.6,1.2,57
2022-09-30 10:00,0,0,24.8,1.3,48
2022-09-30 11:00,0,0,24.7,1.6,51
2022-09-30 12:00,0,0,24.1,1.7,57
2022-09-30 13:00,0,0,24.2,2.4,67
2022-09-30 14:00,0,0,24,2.3,66
2022-09-30 15:00,0,0,23.8,2.3,61
2022-09-30 16:00,0,0,24.1,1.7,75
2022-09-30 17:00,7.1,109.6,23.7,0,74
2022-09-30 18:00,0,0,22,1.5,77
2022-09-30 19:00,0,0,19.9,1.6,77
2022-09-30 20:00,0,0,18.6,1.3,76
2022-09-30 21:00,0,0,19.4,2.7,61
2022-09-30 22:00,0,0,18.7,2.2,65
2022-09-30 23:00,0,0,17.8,2,65
2022-10-01 0:00,0,0,18.4,1.7,58
2022-10-01 1:00,0,0,19,2.2,52
2022-10-01 2:00,0,0,19.5,1.6,47
2022-10-01 3:00,0,0,19.1,2.3,47
2022-10-01 4:00,0,0,17.4,1.3,51
2022-10-01 5:00,0,0,16.8,2.4,53
2022-10-01 6:00,0,0,17.2,2.9,47
2022-10-01 7:00,0,0,17.1,2.7,50
2022-10-01 8:00,0,0,20.5,1.6,46
2022-10-01 9:00,93.86,523.9,23.9,1.8,41
2022-10-01 10:00,52.85,676.81,27.1,1,32
2022-10-01 11:00,0,0,27.7,0.7,39
2022-10-01 12:00,99.22,653.4,27.1,2,29
2022-10-01 13:00,0,0,26.3,2.7,37
2022-10-01 14:00,0,0,27.3,2.1,29
2022-10-01 15:00,0,0,27.1,1.3,34
2022-10-01 16:00,0,0,25.6,1.3,46
2022-10-01 17:00,0,0,23.1,0.8,62
2022-10-01 18:00,0,0,21,0.9,72
2022-10-01 19:00,0,0,20.1,1.7,63
2022-10-01 20:00,0,0,19.1,1.4,64
2022-10-01 21:00,0,0,18.7,1.9,62
2022-10-01 22:00,0,0,18.2,2.3,66
2022-10-01 23:00,0,0,18.1,2.4,67
2022-10-02 0:00,0,0,18.1,1.6,68
2022-10-02 1:00,0,0,16.5,2,77
2022-10-02 2:00,0,0,16.2,2.1,76
2022-10-02 3:00,0,0,15.9,2.5,79
2022-10-02 4:00,0,0,16.3,2.2,77
2022-10-02 5:00,0,0,15.7,2.2,78
2022-10-02 6:00,0,0,15.5,1.8,82
2022-10-02 7:00,0,0,15.4,1.6,83
2022-10-02 8:00,0,0,17.9,1.4,73
2022-10-02 9:00,0,0,18.7,1,71
2022-10-02 10:00,8.42,134.31,19.6,1.1,74
2022-10-02 11:00,0,0,20.2,0.9,71
2022-10-02 12:00,0,0,20.6,0.6,73
2022-10-02 13:00,0,0,22.2,0,63
2022-10-02 14:00,0,0,21.3,1.6,72
2022-10-02 15:00,0,0,21.3,2.5,85
2022-10-02 16:00,0,0,21.2,2,85
2022-10-02 17:00,0,0,20.9,0.5,85
2022-10-02 18:00,0,0,20,1,85
2022-10-02 19:00,0,0,19.9,0.8,87
2022-10-02 20:00,0,0,19.5,0.9,88
2022-10-02 21:00,0,0,18.6,1.1,93
2022-10-02 22:00,0,0,18.3,1,99
2022-10-02 23:00,0,0,17.5,1.6,99
2022-10-03 0:00,0,0,17.5,1.3,99
2022-10-03 1:00,0,0,18.4,1.8,94
2022-10-03 2:00,0,0,19.3,1.2,79
2022-10-03 3:00,0,0,19.3,2.4,79
2022-10-03 4:00,0,0,18.7,1.9,87
2022-10-03 5:00,0,0,18.5,0.7,90
2022-10-03 6:00,0,0,18.4,1.2,93
2022-10-03 7:00,0,0,18.4,0.5,94
2022-10-03 8:00,0,0,18.7,0.4,94
2022-10-03 9:00,0,0,19.2,1.5,92
2022-10-03 10:00,0,0,20.6,1.4,85
2022-10-03 11:00,0,0,20.4,2.6,86
2022-10-03 12:00,32.18,240.41,21.2,3.1,86
2022-10-03 13:00,0,0,21.4,3.5,87
2022-10-03 14:00,0,0,21.2,2.2,87
2022-10-03 15:00,0,0,20.7,1.9,91
2022-10-03 16:00,0,0,20.6,1.4,92
2022-10-03 17:00,0,0,20.6,0.4,94
2022-10-03 18:00,0,0,20.5,0.3,96
2022-10-03 19:00,0,0,20.4,0.5,98
2022-10-03 20:00,0,0,20.8,0.5,97
2022-10-03 21:00,0,0,21.2,0.9,95
2022-10-03 22:00,0,0,21.3,0.9,94
2022-10-03 23:00,0,0,26.1,2.3,61
2022-10-04 0:00,0,0,26.3,1.7,61
2022-10-04 1:00,0,0,26.4,1.8,62
2022-10-04 2:00,0,0,26.2,2.3,63
2022-10-04 3:00,0,0,21.7,2.8,99
2022-10-04 4:00,0,0,21.3,3.5,99
2022-10-04 5:00,0,0,20.3,3,99
2022-10-04 6:00,0,0,20.1,2.1,99
2022-10-04 7:00,0,0,20.1,1.7,99
2022-10-04 8:00,0,0,19.9,1.4,99
2022-10-04 9:00,3.94,46.38,18.7,5.5,99
2022-10-04 10:00,0,0,17.6,4.6,99
2022-10-04 11:00,0,0,16.6,3.7,99
2022-10-04 12:00,32.4,192.94,15.9,5.6,99
2022-10-04 13:00,16.16,91.15,15.5,5,99
2022-10-04 14:00,37.44,119.53,14.8,4.7,99
2022-10-04 15:00,70.89,94.18,14.6,4.1,99
2022-10-04 16:00,45.99,52.02,14.2,3.8,99
2022-10-04 17:00,20.48,16.7,13.8,3.5,99
2022-10-04 18:00,0,0,13.7,1.2,99
2022-10-04 19:00,0,0,13.5,1.4,99
2022-10-04 20:00,0,0,13.5,2.3,99
2022-10-04 21:00,0,0,13.6,1.4,99
2022-10-04 22:00,0,0,13.4,1,98
2022-10-04 23:00,0,0,13.3,0.8,99
2022-10-05 0:00,0,0,13,0.6,99
2022-10-05 1:00,0,0,12.9,1.9,99
2022-10-05 2:00,0,0,13,1.7,99
2022-10-05 3:00,0,0,12.8,0.9,99
2022-10-05 4:00,0,0,12.7,1.1,99
2022-10-05 5:00,0,0,12.8,1.5,99
2022-10-05 6:00,0,0,12.7,1.6,99
2022-10-05 7:00,38.59,0,12.6,0.6,99
2022-10-05 8:00,115.28,136.76,12.7,0.4,99
2022-10-05 9:00,51.36,50.9,13.4,0.5,99
2022-10-05 10:00,54.08,60.12,13,1.9,99
2022-10-05 11:00,63,75.18,13.2,1.7,99
2022-10-05 12:00,91.23,122.87,13,2,99
2022-10-05 13:00,59.97,69.6,12.8,3.6,99
2022-10-05 14:00,50.7,54,12.7,1.6,99
2022-10-05 15:00,43.71,44.74,12.6,1.9,99
2022-10-05 16:00,35.98,30.98,12.5,2.1,99
2022-10-05 17:00,6.9,15.54,12.7,1.7,99
2022-10-05 18:00,0,0,12.5,1.1,99
2022-10-05 19:00,0,0,12.4,1.1,99
2022-10-05 20:00,0,0,12.5,0.3,99
2022-10-05 21:00,0,0,12.7,1.1,99
2022-10-05 22:00,0,0,12.8,0.3,99
2022-10-05 23:00,0,0,12.9,0.8,99
2022-10-06 0:00,0,0,13.1,0.8,99
2022-10-06 1:00,0,0,12.9,0.8,99
2022-10-06 2:00,0,0,12.8,1.1,99
2022-10-06 3:00,0,0,12.7,1.2,99
2022-10-06 4:00,0,0,12.9,1.5,99
2022-10-06 5:00,0,0,13.3,1.1,99
2022-10-06 6:00,13.7,0,13.2,0.8,99
2022-10-06 7:00,41.5,0,13.5,0.6,99
2022-10-06 8:00,55.22,61.87,13.9,1.9,99
2022-10-06 9:00,61.48,76.45,14.7,5.8,99
2022-10-06 10:00,154.2,201.65,14.3,6.3,99
2022-10-06 11:00,63.26,71.17,14.8,3.7,99
2022-10-06 12:00,90.52,111.49,14.4,1.5,99
2022-10-06 13:00,57.13,64.75,14.5,2,99
2022-10-06 14:00,44.5,36.1,14.2,2.7,99
2022-10-06 15:00,30.78,21.1,14.4,2.1,99
2022-10-06 16:00,10.26,19.4,14.2,1.7,99
2022-10-06 17:00,0,0,13.9,2,99
2022-10-06 18:00,0,0,13.8,1.5,99
2022-10-06 19:00,0,0,13.9,1.2,99
2022-10-06 20:00,0,0,14.3,0.7,99
2022-10-06 21:00,0,0,14.5,1.1,99
2022-10-06 22:00,0,0,14.5,0.2,99
2022-10-06 23:00,0,0,14.3,1.4,99
2022-10-07 0:00,0,0,15.1,2,92
2022-10-07 1:00,0,0,15,1.4,91
2022-10-07 2:00,0,0,15.9,5.3,83
2022-10-07 3:00,0,0,14.5,3.9,91
2022-10-07 4:00,0,0,13.4,3.3,99
2022-10-07 5:00,0,0,13.6,3.2,96
2022-10-07 6:00,3.48,11.38,13.6,3.2,98
2022-10-07 7:00,31.05,16.58,13.6,6.6,99
2022-10-07 8:00,45.95,46.42,13.4,4.9,99
2022-10-07 9:00,86.91,119.29,13.3,7.3,99
2022-10-07 10:00,122.56,174.21,13.4,6,99
2022-10-07 11:00,136.56,176.31,13.5,5.3,95
2022-10-07 12:00,188.19,240.7,13.5,4.8,89
2022-10-07 13:00,169.52,217.26,14,3.2,86
2022-10-07 14:00,147.77,187.11,13.3,1.1,97
2022-10-07 15:00,52.94,59.28,13.1,1.7,99
2022-10-07 16:00,37.94,43.05,13.6,2.1,99
2022-10-07 17:00,25.05,32.13,12.7,1.7,99
2022-10-07 18:00,0,0,12.1,1.9,99
2022-10-07 19:00,0,0,12.1,1.5,99
2022-10-07 20:00,0,0,11.9,1.7,98
2022-10-07 21:00,0,0,12,1,98
2022-10-07 22:00,0,0,12,1.1,99
2022-10-07 23:00,0,0,12,0.9,99
2022-10-08 0:00,0,0,11.9,1.3,99
2022-10-08 1:00,0,0,11.6,1.5,99
2022-10-08 2:00,0,0,12.2,0.9,99
2022-10-08 3:00,0,0,11.5,1.4,99
2022-10-08 4:00,0,0,11.6,1.1,99
2022-10-08 5:00,0,0,11.8,1.1,99
2022-10-08 6:00,20.6,18.96,11.7,1,99
2022-10-08 7:00,64.22,68.83,11.8,0.8,99
2022-10-08 8:00,48.34,55.96,12.4,0.6,99
2022-10-08 9:00,92.5,118.53,12.8,1.1,96
2022-10-08 10:00,129.45,170.59,13.5,1.1,99
2022-10-08 11:00,509.22,511.66,15.5,1.2,73
2022-10-08 12:00,549.76,609.33,17,1.1,70
2022-10-08 13:00,194.45,243.47,16,0.9,66
2022-10-08 14:00,141.6,183.75,15.7,1.1,67
2022-10-08 15:00,134.94,223.78,16.4,0.9,65
2022-10-08 16:00,84.67,133.99,15.9,2.7,60
2022-10-08 17:00,25.67,30.88,15.7,2.1,62
2022-10-08 18:00,0,0,15.4,2.2,63
2022-10-08 19:00,0,0,14.4,1.5,72
2022-10-08 20:00,0,0,12.9,2,84
2022-10-08 21:00,0,0,12.1,1.4,91
2022-10-08 22:00,0,0,11.3,1.3,97
2022-10-08 23:00,0,0,10.7,1.2,96
2022-10-09 0:00,0,0,11,1.6,94
2022-10-09 1:00,0,0,11.5,1.8,88
2022-10-09 2:00,0,0,11.6,1.4,87
2022-10-09 3:00,0,0,11.7,1.7,85
2022-10-09 4:00,0,0,11.9,1.2,84
2022-10-09 5:00,0,0,11.6,1.8,84
2022-10-09 6:00,17.05,13.13,11.9,1.6,84
2022-10-09 7:00,53.53,56.29,11.9,1.5,85
2022-10-09 8:00,95.41,120.2,12.5,1.1,84
2022-10-09 9:00,225.82,253.46,14.3,1.2,75
2022-10-09 10:00,376.8,413.62,16.6,0.7,69
2022-10-09 11:00,688.15,684.94,19.4,1.6,58
2022-10-09 12:00,535.69,583.37,19.1,3.2,62
2022-10-09 13:00,370.22,449.5,19.2,5.5,63
2022-10-09 14:00,132.67,177.77,18.5,5.2,67
2022-10-09 15:00,77.53,102.41,18.6,3.8,69
2022-10-09 16:00,47.75,47.29,17,1.7,81
2022-10-09 17:00,13.91,25.49,16.6,0.6,86
2022-10-09 18:00,0,0,15.9,0.9,93
2022-10-09 19:00,0,0,15.1,0.9,99
2022-10-09 20:00,0,0,15,1.3,99
2022-10-09 21:00,0,0,14.7,0.8,97
2022-10-09 22:00,0,0,14.9,1.3,94
2022-10-09 23:00,0,0,14.9,0.3,90
2022-10-10 0:00,0,0,16.6,3.9,63
2022-10-10 1:00,0,0,15.5,6.6,51
2022-10-10 2:00,0,0,14.2,6.1,55
2022-10-10 3:00,0,0,14.3,6.6,51
2022-10-10 4:00,0,0,14.1,6.1,51
2022-10-10 5:00,0,0,13.9,6.5,53
2022-10-10 6:00,26.35,34.85,13.7,7,48
2022-10-10 7:00,167.91,169.53,13.3,5.2,48
2022-10-10 8:00,453.82,346.72,14.1,5.1,48
2022-10-10 9:00,597.16,504.22,14.7,6.2,46
2022-10-10 10:00,689.11,634.34,15.1,4.7,44
2022-10-10 11:00,724.66,712.18,15.3,5.7,44
2022-10-10 12:00,706.45,720.64,14.1,4.5,49
2022-10-10 13:00,430.76,514.32,13.5,5.3,43
